body_abs,body_att,body_def,body_land,clinch_abs,clinch_att,clinch_def,clinch_land,date,decision_method,distance_abs,distance_att,distance_def,distance_land,fight_duration_lastrnd,fight_duration_lastrnd_time,fight_id,fighter_1,fighter_1_id,fighter_2,fighter_2_id,fighter_id,fighter_name,fighter_status,ground_abs,ground_att,ground_def,ground_land,head_abs,head_att,head_def,head_land,kd,leg_abs,leg_att,leg_def,leg_land,location,n_pass,n_rev,n_sub,sig_str_abs,sig_str_att,sig_str_def,sig_str_land,td_abs,td_att,td_def,td_land,time_format,total_str_abs,total_str_att,total_str_def,total_str_land,weight_class,winner
"[23, 15]","[18, 30]","[7, 3]","[15, 23]","[1, 2]","[4, 3]","[2, 2]","[2, 1]","March 04, 2023",Decision - Majority,"[85, 58]","[144, 191]","[106, 86]","[58, 85]",3,5:00,0eb16f1307f66a11,Mana Martinez,c0386644627a7ee5,Cameron Saaiman,3c8a5200436e19f3,"c0386644627a7ee5,3c8a5200436e19f3","Mana Martinez,Cameron Saaiman","L,W","[31, 0]","[0, 46]","[15, 0]","[0, 31]","[66, 40]","[125, 175]","[109, 85]","[40, 66]","[0, 1]","[28, 5]","[5, 35]","[7, 0]","[5, 28]","Las Vegas, Nevada, USA","[0, 0]","[0, 247]","[0, 0]","[117, 60]","[148, 240]","[123, 88]","[60, 117]","[1, 0]","[0, 1]","[0, 0]","[0, 1]",3 Rnd (5-5-5),"[146, 63]","[160, 272]","[126, 97]","[63, 146]",Bantamweight Bout,Cameron Saaiman
"[14, 12]","[16, 17]","[3, 4]","[12, 14]","[4, 7]","[8, 5]","[1, 1]","[7, 4]","March 04, 2023",Decision - Unanimous,"[42, 36]","[106, 79]","[37, 70]","[36, 42]",3,5:00,cd20dac4daa4f93a,Da'Mon Blackshear,da22387a0407a2dc,Farid Basharat,a09ed60aa67a3f67,"da22387a0407a2dc,a09ed60aa67a3f67","Da'Mon Blackshear,Farid Basharat","L,W","[12, 3]","[3, 12]","[0, 0]","[3, 12]","[36, 23]","[79, 70]","[34, 56]","[23, 36]","[0, 0]","[8, 11]","[22, 9]","[1, 11]","[11, 8]","Las Vegas, Nevada, USA","[1, 0]","[158, 328]","[1, 0]","[58, 46]","[117, 96]","[38, 71]","[46, 58]","[3, 1]","[6, 6]","[3, 5]","[1, 3]",3 Rnd (5-5-5),"[76, 91]","[164, 115]","[39, 73]","[91, 76]",Bantamweight Bout,Farid Basharat
"[8, 36]","[46, 9]","[1, 10]","[36, 8]","[7, 1]","[1, 8]","[1, 0]","[1, 7]","March 04, 2023",KO/TKO,"[45, 119]","[220, 94]","[49, 101]","[119, 45]",3,4:22,ed9f8f702585ed44,Ian Machado Garry,442c9011034ae1fd,Song Kenan,32490e80ddab1e5a,"442c9011034ae1fd,32490e80ddab1e5a","Ian Machado Garry,Song Kenan","W,L","[3, 7]","[10, 8]","[5, 3]","[7, 3]","[18, 58]","[149, 69]","[51, 91]","[58, 18]","[1, 1]","[29, 33]","[36, 32]","[3, 3]","[33, 29]","Las Vegas, Nevada, USA","[0, 0]","[5, 44]","[0, 0]","[55, 127]","[231, 110]","[55, 104]","[127, 55]","[2, 0]","[0, 3]","[1, 0]","[0, 2]",3 Rnd (5-5-5),"[61, 127]","[231, 120]","[59, 104]","[127, 61]",Welterweight Bout,Ian Machado Garry
"[2, 2]","[4, 2]","[0, 2]","[2, 2]","[2, 1]","[1, 2]","[0, 0]","[1, 2]","March 04, 2023",Submission,"[15, 4]","[23, 32]","[17, 19]","[4, 15]",2,2:14,c3b9b97467f828d1,Jessica Penne,c742287ed86a09bc,Tabatha Ricci,d25240135aee03e5,"c742287ed86a09bc,d25240135aee03e5","Jessica Penne,Tabatha Ricci","L,W","[19, 1]","[1, 20]","[1, 0]","[1, 19]","[19, 4]","[20, 35]","[16, 16]","[4, 19]","[0, 0]","[15, 0]","[1, 17]","[2, 1]","[0, 15]","Las Vegas, Nevada, USA","[0, 0]","[0, 314]","[0, 1]","[36, 6]","[25, 54]","[18, 19]","[6, 36]","[4, 0]","[1, 5]","[1, 1]","[0, 4]",3 Rnd (5-5-5),"[81, 19]","[44, 109]","[28, 25]","[19, 81]",Women's Strawweight Bout,Tabatha Ricci
"[18, 10]","[18, 20]","[2, 8]","[10, 18]","[49, 19]","[30, 89]","[40, 11]","[19, 49]","March 04, 2023",KO/TKO,"[60, 63]","[141, 133]","[73, 78]","[63, 60]",2,4:12,c29e2c49e1e417c8,Julian Marquez,d0e1b42d41dab603,Marc-Andre Barriault,8e9eb3fc86db0f7d,"d0e1b42d41dab603,8e9eb3fc86db0f7d","Julian Marquez,Marc-Andre Barriault","L,W","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[91, 63]","[142, 202]","[111, 79]","[63, 91]","[0, 0]","[0, 9]","[11, 0]","[0, 2]","[9, 0]","Las Vegas, Nevada, USA","[0, 0]","[0, 89]","[0, 0]","[109, 82]","[171, 222]","[113, 89]","[82, 109]","[0, 0]","[1, 0]","[0, 1]","[0, 0]",3 Rnd (5-5-5),"[127, 83]","[172, 246]","[119, 89]","[83, 127]",Middleweight Bout,Marc-Andre Barriault
"[8, 14]","[15, 14]","[6, 1]","[14, 8]","[1, 2]","[2, 1]","[0, 0]","[2, 1]","March 04, 2023",Decision - Unanimous,"[15, 21]","[28, 64]","[49, 7]","[21, 15]",3,5:00,ec490d4224d3bc78,Cody Garbrandt,d8c7c61b176e3994,Trevin Jones,ec23c1be628d8057,"d8c7c61b176e3994,ec23c1be628d8057","Cody Garbrandt,Trevin Jones","W,L","[4, 3]","[3, 4]","[0, 0]","[3, 4]","[9, 8]","[14, 50]","[41, 6]","[8, 9]","[0, 0]","[3, 4]","[4, 5]","[2, 0]","[4, 3]","Las Vegas, Nevada, USA","[0, 0]","[152, 99]","[0, 1]","[20, 26]","[33, 69]","[49, 7]","[26, 20]","[1, 2]","[3, 2]","[1, 1]","[2, 1]",3 Rnd (5-5-5),"[30, 33]","[40, 79]","[49, 7]","[33, 30]",Bantamweight Bout,Cody Garbrandt
"[1, 1]","[2, 1]","[0, 1]","[1, 1]","[1, 1]","[3, 1]","[0, 2]","[1, 1]","March 04, 2023",Submission,"[0, 0]","[1, 1]","[1, 1]","[0, 0]",1,2:54,2b9daf452ab40b9b,Bo Nickal,35673bf5204524ee,Jamie Pickett,830f60497fab345a,"35673bf5204524ee,830f60497fab345a","Bo Nickal,Jamie Pickett","W,L","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 1]","[1, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","Las Vegas, Nevada, USA","[0, 0]","[150, 0]","[2, 0]","[1, 1]","[4, 2]","[1, 3]","[1, 1]","[0, 1]","[4, 0]","[0, 3]","[1, 0]",3 Rnd (5-5-5),"[1, 3]","[6, 2]","[1, 3]","[3, 1]",Middleweight Bout,Bo Nickal
"[14, 2]","[3, 22]","[8, 1]","[2, 14]","[4, 2]","[2, 4]","[0, 0]","[2, 4]","March 04, 2023",Decision - Split,"[33, 21]","[32, 90]","[57, 11]","[21, 33]",3,5:00,d6d034e98ce85246,Mateusz Gamrot,72db2a14ffa73ece,Jalin Turner,4d8fa64202cee4c1,"72db2a14ffa73ece,4d8fa64202cee4c1","Mateusz Gamrot,Jalin Turner","W,L","[3, 6]","[8, 3]","[0, 2]","[6, 3]","[23, 18]","[30, 72]","[49, 12]","[18, 23]","[0, 1]","[3, 9]","[9, 3]","[0, 0]","[9, 3]","Las Vegas, Nevada, USA","[0, 0]","[412, 32]","[0, 0]","[40, 29]","[42, 97]","[57, 13]","[29, 40]","[0, 4]","[12, 1]","[1, 8]","[4, 0]",3 Rnd (5-5-5),"[62, 89]","[109, 119]","[57, 20]","[89, 62]",Lightweight Bout,Mateusz Gamrot
"[12, 8]","[12, 18]","[6, 4]","[8, 12]","[8, 2]","[7, 8]","[0, 5]","[2, 8]","March 04, 2023",Submission,"[50, 80]","[133, 172]","[122, 53]","[80, 50]",4,4:34,a69afe4a88c0ca12,Valentina Shevchenko,132deb59abae64b1,Alexa Grasso,e8b731feff72294b,"132deb59abae64b1,e8b731feff72294b","Valentina Shevchenko,Alexa Grasso","L,W","[1, 5]","[5, 1]","[0, 0]","[5, 1]","[31, 68]","[121, 137]","[106, 53]","[68, 31]","[0, 0]","[16, 11]","[12, 26]","[10, 1]","[11, 16]","Las Vegas, Nevada, USA","[0, 0]","[324, 82]","[0, 1]","[59, 87]","[145, 181]","[122, 58]","[87, 59]","[0, 4]","[6, 2]","[2, 2]","[4, 0]",5 Rnd (5-5-5-5-5),"[182, 167]","[228, 308]","[126, 61]","[167, 182]",UFC Women's Flyweight Title Bout,Alexa Grasso
"[2, 0]","[1, 2]","[0, 1]","[0, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","March 04, 2023",Submission,"[6, 5]","[10, 8]","[2, 5]","[5, 6]",1,2:04,636fd144716a3084,Jon Jones,07f72a2a7591b409,Ciryl Gane,787bb1f087ccff8a,"07f72a2a7591b409,787bb1f087ccff8a","Jon Jones,Ciryl Gane","W,L","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 2]","[5, 3]","[2, 3]","[2, 1]","[0, 0]","[3, 3]","[4, 3]","[0, 1]","[3, 3]","Las Vegas, Nevada, USA","[0, 0]","[57, 0]","[1, 0]","[6, 5]","[10, 8]","[2, 5]","[5, 6]","[0, 2]","[2, 0]","[0, 0]","[2, 0]",5 Rnd (5-5-5-5-5),"[7, 8]","[14, 9]","[2, 6]","[8, 7]",UFC Heavyweight Title Bout,Jon Jones
"[10, 10]","[15, 24]","[14, 5]","[10, 10]","[17, 3]","[4, 25]","[8, 1]","[3, 17]","February 25, 2023",Decision - Split,"[42, 45]","[150, 101]","[59, 105]","[45, 42]",3,5:00,63670e1b8f164d4a,Ode Osbourne,6d68c1afe954f121,Charles Johnson,814e5233e2acf2ee,"6d68c1afe954f121,814e5233e2acf2ee","Ode Osbourne,Charles Johnson","W,L","[1, 0]","[0, 1]","[0, 0]","[0, 1]","[28, 17]","[110, 78]","[50, 93]","[17, 28]","[0, 0]","[22, 21]","[29, 25]","[3, 8]","[21, 22]","Las Vegas, Nevada, USA","[0, 0]","[173, 78]","[0, 0]","[60, 48]","[154, 127]","[67, 106]","[48, 60]","[1, 3]","[10, 5]","[4, 7]","[3, 1]",3 Rnd (5-5-5),"[74, 50]","[157, 147]","[73, 107]","[50, 74]",Catch Weight Bout,Ode Osbourne
"[11, 5]","[6, 16]","[5, 1]","[5, 11]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","March 04, 2023",Decision - Unanimous,"[93, 45]","[114, 176]","[83, 69]","[45, 93]",3,5:00,009feda296ae589c,Viviane Araujo,36541f1e6c5d4955,Amanda Ribas,beecb672a279223e,"36541f1e6c5d4955,beecb672a279223e","Viviane Araujo,Amanda Ribas","L,W","[5, 1]","[1, 7]","[2, 0]","[1, 5]","[71, 37]","[105, 149]","[78, 68]","[37, 71]","[0, 0]","[16, 4]","[4, 18]","[2, 0]","[4, 16]","Las Vegas, Nevada, USA","[0, 0]","[0, 500]","[2, 0]","[98, 46]","[115, 183]","[85, 69]","[46, 98]","[2, 0]","[0, 2]","[0, 0]","[0, 2]",3 Rnd (5-5-5),"[205, 86]","[162, 320]","[115, 76]","[86, 205]",Women's Flyweight Bout,Amanda Ribas
"[0, 0]","[1, 2]","[2, 1]","[0, 0]","[0, 1]","[2, 0]","[0, 1]","[1, 0]","February 25, 2023",Submission,"[1, 1]","[6, 12]","[11, 5]","[1, 1]",2,4:55,12d9b4a3931be5ec,Joe Solecki,af65aa688d13eedf,Carl Deaton,914a897455693650,"af65aa688d13eedf,914a897455693650","Joe Solecki,Carl Deaton","W,L","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 1]","[6, 10]","[9, 5]","[1, 1]","[0, 0]","[0, 1]","[1, 0]","[0, 0]","[1, 0]","Las Vegas, Nevada, USA","[0, 0]","[531, 0]","[3, 0]","[1, 2]","[8, 12]","[11, 6]","[2, 1]","[0, 2]","[3, 0]","[0, 1]","[2, 0]",3 Rnd (5-5-5),"[13, 49]","[67, 29]","[16, 18]","[49, 13]",Lightweight Bout,Joe Solecki
"[39, 4]","[6, 44]","[5, 2]","[4, 39]","[39, 12]","[16, 48]","[9, 4]","[12, 39]","March 04, 2023",Submission,"[74, 57]","[129, 131]","[57, 72]","[57, 74]",3,4:17,22fc6b3f4e48cfa3,Geoff Neal,b997be68943010fc,Shavkat Rakhmonov,01afe0916a40c7c5,"b997be68943010fc,01afe0916a40c7c5","Geoff Neal,Shavkat Rakhmonov","L,W","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[69, 63]","[136, 130]","[61, 73]","[63, 69]","[0, 0]","[5, 2]","[3, 5]","[0, 1]","[2, 5]","Las Vegas, Nevada, USA","[0, 0]","[72, 223]","[0, 1]","[113, 69]","[145, 179]","[66, 76]","[69, 113]","[0, 0]","[0, 4]","[4, 0]","[0, 0]",3 Rnd (5-5-5),"[120, 69]","[145, 186]","[66, 76]","[69, 120]",Welterweight Bout,Shavkat Rakhmonov
"[8, 3]","[4, 10]","[2, 1]","[3, 8]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","February 25, 2023",Decision - Unanimous,"[25, 16]","[40, 55]","[30, 24]","[16, 25]",3,5:00,faac24c1b3d6368a,Jasmine Jasudavicius,a9e260472d321361,Gabriella Fernandes,a6eb54ae17a551be,"a9e260472d321361,a6eb54ae17a551be","Jasmine Jasudavicius,Gabriella Fernandes","W,L","[0, 7]","[13, 0]","[0, 6]","[7, 0]","[10, 17]","[46, 37]","[27, 29]","[17, 10]","[0, 0]","[8, 4]","[4, 9]","[1, 0]","[4, 8]","Las Vegas, Nevada, USA","[0, 0]","[691, 4]","[0, 0]","[26, 24]","[54, 56]","[30, 30]","[24, 26]","[0, 4]","[8, 1]","[1, 4]","[4, 0]",3 Rnd (5-5-5),"[54, 149]","[215, 86]","[32, 66]","[149, 54]",Women's Flyweight Bout,Jasmine Jasudavicius
"[8, 1]","[1, 11]","[3, 0]","[1, 8]","[9, 0]","[1, 12]","[3, 1]","[0, 9]","February 25, 2023",KO/TKO,"[36, 7]","[28, 67]","[31, 21]","[7, 36]",1,4:59,83fa3a382acc7bdc,Erick Gonzalez,a2ccf35a88346a91,Trevor Peek,0bc697c5936a2d0a,"a2ccf35a88346a91,0bc697c5936a2d0a","Erick Gonzalez,Trevor Peek","L,W","[6, 0]","[0, 7]","[1, 0]","[0, 6]","[38, 5]","[27, 70]","[32, 22]","[5, 38]","[0, 2]","[5, 1]","[1, 5]","[0, 0]","[1, 5]","Las Vegas, Nevada, USA","[0, 0]","[135, 16]","[0, 0]","[51, 7]","[29, 86]","[35, 22]","[7, 51]","[0, 4]","[6, 1]","[1, 2]","[4, 0]",3 Rnd (5-5-5),"[51, 11]","[35, 86]","[35, 24]","[11, 51]",Lightweight Bout,Trevor Peek
"[0, 4]","[7, 0]","[0, 3]","[4, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","February 25, 2023",Submission,"[1, 9]","[17, 4]","[3, 8]","[9, 1]",1,4:15,00a94d5fc7ce55cf,Mike Malott,dd6103dd7127db1d,Yohan Lainesse,f998f5c102250d6e,"dd6103dd7127db1d,f998f5c102250d6e","Mike Malott,Yohan Lainesse","W,L","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 3]","[8, 3]","[2, 5]","[3, 1]","[0, 0]","[0, 2]","[2, 1]","[1, 0]","[2, 0]","Las Vegas, Nevada, USA","[0, 0]","[96, 0]","[1, 0]","[1, 9]","[17, 4]","[3, 8]","[9, 1]","[0, 1]","[1, 0]","[0, 0]","[1, 0]",3 Rnd (5-5-5),"[1, 20]","[28, 4]","[3, 8]","[20, 1]",Welterweight Bout,Mike Malott
"[12, 8]","[13, 16]","[4, 5]","[8, 12]","[0, 0]","[1, 0]","[0, 1]","[0, 0]","February 25, 2023",Submission,"[40, 43]","[111, 98]","[58, 68]","[43, 40]",3,4:25,2ba11e0bf32829d6,Andre Muniz,886264a0c9f4ea5e,Brendan Allen,2f181c0467965b98,"886264a0c9f4ea5e,2f181c0467965b98","Andre Muniz,Brendan Allen","L,W","[2, 0]","[0, 4]","[2, 0]","[0, 2]","[21, 25]","[88, 76]","[55, 63]","[25, 21]","[0, 0]","[9, 10]","[11, 10]","[1, 1]","[10, 9]","Las Vegas, Nevada, USA","[0, 0]","[15, 252]","[0, 2]","[42, 43]","[112, 102]","[60, 69]","[43, 42]","[1, 0]","[3, 1]","[0, 3]","[0, 1]",3 Rnd (5-5-5),"[64, 45]","[114, 129]","[65, 69]","[45, 64]",Middleweight Bout,Brendan Allen
"[8, 9]","[12, 9]","[1, 3]","[9, 8]","[3, 3]","[5, 3]","[0, 2]","[3, 3]","March 04, 2023",KO/TKO,"[53, 30]","[74, 95]","[42, 44]","[30, 53]",2,4:59,c2fc4c1e0c769655,Derek Brunson,b1a3e0aca758b322,Dricus Du Plessis,0d7b51c9d2649a6e,"b1a3e0aca758b322,0d7b51c9d2649a6e","Derek Brunson,Dricus Du Plessis","L,W","[15, 4]","[5, 17]","[2, 1]","[4, 15]","[55, 27]","[71, 97]","[42, 44]","[27, 55]","[0, 1]","[8, 1]","[1, 9]","[1, 0]","[1, 8]","Las Vegas, Nevada, USA","[1, 0]","[150, 85]","[1, 1]","[71, 37]","[84, 115]","[44, 47]","[37, 71]","[1, 1]","[2, 2]","[1, 1]","[1, 1]",3 Rnd (5-5-5),"[84, 43]","[90, 132]","[48, 47]","[43, 84]",Middleweight Bout,Dricus Du Plessis
"[3, 0]","[1, 3]","[0, 1]","[0, 3]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","February 18, 2023",Submission,"[5, 1]","[7, 9]","[4, 6]","[1, 5]",2,1:37,435ba9b407b844ef,AJ Fletcher,725b1abc9a39d873,Themba Gorimbo,40f3cb27fc7305a1,"725b1abc9a39d873,40f3cb27fc7305a1","AJ Fletcher,Themba Gorimbo","W,L","[0, 5]","[9, 0]","[0, 4]","[5, 0]","[2, 6]","[13, 6]","[4, 7]","[6, 2]","[0, 0]","[1, 1]","[3, 1]","[0, 2]","[1, 1]","Las Vegas, Nevada, USA","[1, 1]","[201, 120]","[1, 0]","[6, 7]","[17, 10]","[4, 10]","[7, 6]","[2, 0]","[0, 2]","[0, 0]","[0, 2]",3 Rnd (5-5-5),"[15, 23]","[35, 26]","[11, 12]","[23, 15]",Welterweight Bout,AJ Fletcher
"[0, 6]","[10, 1]","[1, 4]","[6, 0]","[0, 5]","[7, 0]","[0, 2]","[5, 0]","February 25, 2023",KO/TKO,"[7, 8]","[22, 28]","[21, 14]","[8, 7]",1,2:27,a7f66f13f953352f,Jordan Leavitt,ac026518a9b4dc0f,Victor Martinez,3e708ce33b6b18e6,"ac026518a9b4dc0f,3e708ce33b6b18e6","Jordan Leavitt,Victor Martinez","W,L","[0, 4]","[6, 0]","[0, 2]","[4, 0]","[4, 8]","[21, 20]","[16, 13]","[8, 4]","[1, 0]","[3, 3]","[4, 7]","[4, 1]","[3, 3]","Las Vegas, Nevada, USA","[0, 0]","[46, 0]","[0, 0]","[7, 17]","[35, 28]","[21, 18]","[17, 7]","[0, 0]","[2, 0]","[0, 2]","[0, 0]",3 Rnd (5-5-5),"[9, 18]","[38, 31]","[22, 20]","[18, 9]",Lightweight Bout,Jordan Leavitt
"[1, 0]","[0, 1]","[0, 0]","[0, 1]","[4, 0]","[0, 5]","[1, 0]","[0, 4]","February 18, 2023",KO/TKO,"[13, 1]","[3, 38]","[25, 2]","[1, 13]",1,0:49,3d46d635f9ae5e68,Ovince Saint Preux,50db8711c70196cd,Philipe Lins,53c943c873cffe90,"50db8711c70196cd,53c943c873cffe90","Ovince Saint Preux,Philipe Lins","L,W","[1, 0]","[0, 1]","[0, 0]","[0, 1]","[17, 0]","[1, 43]","[26, 1]","[0, 17]","[0, 1]","[0, 1]","[2, 0]","[0, 1]","[1, 0]","Las Vegas, Nevada, USA","[0, 0]","[0, 2]","[0, 0]","[18, 1]","[3, 44]","[26, 2]","[1, 18]","[0, 0]","[0, 0]","[0, 0]","[0, 0]",3 Rnd (5-5-5),"[18, 1]","[3, 44]","[26, 2]","[1, 18]",Light Heavyweight Bout,Philipe Lins
"[36, 19]","[20, 46]","[10, 1]","[19, 36]","[10, 10]","[14, 13]","[3, 4]","[10, 10]","February 18, 2023",TKO - Doctor's Stoppage,"[60, 54]","[118, 129]","[69, 64]","[54, 60]",3,0:38,d45d9c7d60f332da,Nazim Sadykhov,ff62013d2fce6d13,Evan Elder,d9a56ecb6e94f02e,"ff62013d2fce6d13,d9a56ecb6e94f02e","Nazim Sadykhov,Evan Elder","W,L","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[25, 38]","[103, 87]","[62, 65]","[38, 25]","[0, 1]","[9, 7]","[9, 9]","[0, 2]","[7, 9]","Las Vegas, Nevada, USA","[0, 0]","[19, 93]","[0, 0]","[70, 64]","[132, 142]","[72, 68]","[64, 70]","[1, 1]","[1, 6]","[5, 0]","[1, 1]",3 Rnd (5-5-5),"[84, 71]","[141, 158]","[74, 70]","[71, 84]",Lightweight Bout,Nazim Sadykhov
"[10, 18]","[22, 12]","[2, 4]","[18, 10]","[5, 30]","[42, 6]","[1, 12]","[30, 5]","February 25, 2023",Decision - Unanimous,"[24, 21]","[49, 56]","[32, 28]","[21, 24]",3,5:00,d6357dab7ccdf2db,Augusto Sakai,441eacbe20e0e80b,Don'Tale Mayes,1a9480fc288e55d7,"441eacbe20e0e80b,1a9480fc288e55d7","Augusto Sakai,Don'Tale Mayes","W,L","[0, 2]","[4, 0]","[0, 2]","[2, 0]","[15, 27]","[65, 46]","[31, 38]","[27, 15]","[0, 0]","[4, 8]","[8, 4]","[0, 0]","[8, 4]","Las Vegas, Nevada, USA","[0, 0]","[531, 166]","[0, 0]","[29, 53]","[95, 62]","[33, 42]","[53, 29]","[0, 1]","[2, 1]","[1, 1]","[1, 0]",3 Rnd (5-5-5),"[77, 107]","[173, 121]","[44, 66]","[107, 77]",Heavyweight Bout,Augusto Sakai
"[1, 8]","[10, 1]","[0, 2]","[8, 1]","[4, 7]","[8, 4]","[0, 1]","[7, 4]","February 25, 2023",Submission,"[1, 3]","[5, 7]","[6, 2]","[3, 1]",2,2:51,5737084215c45792,Tatiana Suarez,b08012bbe542592a,Montana De La Rosa,80d8aed0ca9b00f3,"b08012bbe542592a,80d8aed0ca9b00f3","Tatiana Suarez,Montana De La Rosa","W,L","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 0]","[1, 10]","[6, 1]","[0, 4]","[0, 0]","[0, 2]","[2, 0]","[0, 0]","[2, 0]","Las Vegas, Nevada, USA","[0, 0]","[345, 37]","[1, 0]","[5, 10]","[13, 11]","[6, 3]","[10, 5]","[0, 2]","[6, 0]","[0, 4]","[2, 0]",3 Rnd (5-5-5),"[36, 37]","[43, 46]","[10, 6]","[37, 36]",Women's Flyweight Bout,Tatiana Suarez
"[7, 2]","[8, 25]","[18, 6]","[2, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","February 18, 2023",Decision - Unanimous,"[79, 8]","[33, 144]","[65, 25]","[8, 79]",3,5:00,dc6f69f923744948,William Knight,5da33b8fbfa5ee95,Marcin Prachnio,6370c1c1e12723d5,"5da33b8fbfa5ee95,6370c1c1e12723d5","William Knight,Marcin Prachnio","L,W","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[9, 0]","[13, 36]","[27, 13]","[0, 9]","[0, 0]","[63, 6]","[12, 83]","[20, 6]","[6, 63]","Las Vegas, Nevada, USA","[0, 0]","[0, 0]","[0, 0]","[79, 8]","[33, 144]","[65, 25]","[8, 79]","[0, 0]","[3, 0]","[0, 3]","[0, 0]",3 Rnd (5-5-5),"[79, 8]","[33, 144]","[65, 25]","[8, 79]",Light Heavyweight Bout,Marcin Prachnio
"[39, 16]","[25, 50]","[11, 9]","[16, 39]","[3, 3]","[3, 3]","[0, 0]","[3, 3]","February 18, 2023",Decision - Unanimous,"[98, 64]","[182, 223]","[125, 118]","[64, 98]",3,5:00,682ff095649c9a5c,Jim Miller,d1941565abf50b16,Alexander Hernandez,262a7d06203657e6,"d1941565abf50b16,262a7d06203657e6","Jim Miller,Alexander Hernandez","L,W","[7, 0]","[0, 8]","[1, 0]","[0, 7]","[62, 32]","[137, 169]","[107, 105]","[32, 62]","[0, 0]","[7, 19]","[23, 15]","[8, 4]","[19, 7]","Las Vegas, Nevada, USA","[0, 1]","[40, 23]","[1, 0]","[108, 67]","[185, 234]","[126, 118]","[67, 108]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",3 Rnd (5-5-5),"[111, 68]","[186, 238]","[127, 118]","[68, 111]",Lightweight Bout,Alexander Hernandez
"[17, 7]","[7, 20]","[3, 0]","[7, 17]","[11, 7]","[7, 13]","[2, 0]","[7, 11]","February 18, 2023",Submission,"[21, 18]","[43, 47]","[26, 25]","[18, 21]",2,4:45,c3a4187fc821bfff,Lina Lansberg,2eeaefbfc7f9fcff,Mayra Bueno Silva,cc8c623cca88f54f,"2eeaefbfc7f9fcff,cc8c623cca88f54f","Lina Lansberg,Mayra Bueno Silva","L,W","[7, 0]","[0, 9]","[2, 0]","[0, 7]","[13, 16]","[41, 38]","[25, 25]","[16, 13]","[0, 0]","[9, 2]","[2, 11]","[2, 0]","[2, 9]","Las Vegas, Nevada, USA","[1, 0]","[21, 309]","[0, 1]","[39, 25]","[50, 69]","[30, 25]","[25, 39]","[2, 0]","[0, 3]","[1, 0]","[0, 2]",3 Rnd (5-5-5),"[58, 40]","[72, 90]","[32, 32]","[40, 58]",Women's Bantamweight Bout,Mayra Bueno Silva
"[3, 14]","[23, 3]","[0, 9]","[14, 3]","[9, 2]","[3, 9]","[0, 1]","[2, 9]","February 18, 2023",Decision - Unanimous,"[20, 35]","[110, 47]","[27, 75]","[35, 20]",3,5:00,3e90b7fd1e9f86bd,Josh Parisian,b5da8f7d05e85a55,Jamal Pogues,f41b9f5efc7162d6,"b5da8f7d05e85a55,f41b9f5efc7162d6","Josh Parisian,Jamal Pogues","L,W","[4, 0]","[0, 4]","[0, 0]","[0, 4]","[29, 19]","[85, 56]","[27, 66]","[19, 29]","[0, 0]","[1, 4]","[5, 1]","[0, 1]","[4, 1]","Las Vegas, Nevada, USA","[0, 0]","[72, 349]","[0, 0]","[33, 37]","[113, 60]","[27, 76]","[37, 33]","[5, 1]","[2, 11]","[6, 1]","[1, 5]",3 Rnd (5-5-5),"[49, 51]","[137, 79]","[30, 86]","[51, 49]",Heavyweight Bout,Jamal Pogues
"[21, 13]","[21, 24]","[3, 8]","[13, 21]","[38, 11]","[13, 43]","[5, 2]","[11, 38]","February 18, 2023",Decision - Unanimous,"[21, 18]","[65, 42]","[21, 47]","[18, 21]",3,5:00,3f837b469ba33c7c,Jordan Wright,c878270af633eb11,Zac Pauga,56f7d7ee06be4aab,"c878270af633eb11,56f7d7ee06be4aab","Jordan Wright,Zac Pauga","L,W","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[31, 15]","[55, 54]","[23, 40]","[15, 31]","[0, 0]","[7, 1]","[2, 7]","[0, 1]","[1, 7]","Las Vegas, Nevada, USA","[0, 0]","[13, 520]","[0, 0]","[59, 29]","[78, 85]","[26, 49]","[29, 59]","[0, 0]","[1, 6]","[6, 1]","[0, 0]",3 Rnd (5-5-5),"[85, 199]","[261, 114]","[29, 62]","[199, 85]",Light Heavyweight Bout,Zac Pauga
